"","Sl1","Sl2","Sl3","Ctr1","Ctr2","Ctr3"
"PITA_51467",3.35399503565702,4.11678451748648,1.81882870966291,2.90104193306784,2.96086144405423,3.10440263470603
"PITA_36331",5.95623256332196,11.7759185035079,5.75962424726588,6.98063215144449,12.5343134464962,16.3610409126399
"PITA_37153",24.9814802655834,35.9021905594752,32.1326405373781,13.5986340612555,1.18434457762169,1.42634715648655
"PITA_32512",66.2703157045336,54.2841121259264,68.8123528489134,46.9606162915357,53.2955059929761,61.5846360506548
"PITA_28955",18.1578351930398,22.211488559462,24.4531415410235,20.3979510918832,22.1077654489382,22.9054572776958
"PITA_07707",3.87444254119001,4.69121956643809,7.88159107520594,4.35156289960176,5.42824598076608,6.37661081723401
"PITA_04335",12.8377051364803,6.89322058741923,6.26485444439446,5.89274142654405,9.27736585803657,9.48101345194004
"PITA_31396",14.3990476530793,11.488700979032,19.0977014514605,11.1508799302295,15.5938702720189,14.7668882083314
"PITA_01539",2.02396252151717,0.287217524475801,2.12196682794006,5.25813850368546,22.6999377377491,1.42634715648655
"PITA_33674",3.00703003196837,0.478695874126335,4.95125593186014,1.99446632898414,1.97390762936948,0.0839027739109738
"PITA_36841",9.54153760143809,13.8821803496637,8.08368315405737,22.5737325416841,12.5343134464962,5.87319417376816
"PITA_15127",1.44568751536941,1.91478349650534,1.81882870966291,1.35986340612555,1.67782148496406,1.67805547821948
"PITA_27505",29.8968178178393,9.28669995805091,13.4391232436204,8.24983799716167,14.0147441685233,7.88686074763154
"PITA_01046",2.08179002213195,2.20200102098114,0.909414354831454,1.8131512081674,1.28303995909016,2.93659708688408
"PITA_46378",8.32716008852779,9.09522160840037,4.34497969530584,5.89274142654405,4.34259678461286,4.61465256510356
"PITA_26745",14.3412201524645,13.0205277762363,8.48786731176024,12.0574555343132,12.8303995909016,10.9073606084266
"PITA_47972",52.1604055545282,54.6670688252275,47.7947766483642,57.0236054968647,50.4333399303903,77.0227464502739
"PITA_38141",31.4581603344383,26.6154906014242,33.5472850893381,24.1149110686264,27.9307929555782,22.485943408141
"PITA_36670",66.5594532076075,69.2194233986681,62.3454063256675,57.3862357384982,53.492896755913,58.3963306420378
"PITA_14267",2.4287550258206,2.87217524475801,2.02092078851434,1.72249364775903,2.76347068111728,3.5239165042609
"PITA_26511",3.23834003442747,6.31878553846763,3.43556534047438,2.90104193306784,2.6647752996488,4.86636088683648
"PITA_18587",1.15655001229553,2.10626184615588,0.505230197128586,0.27197268122511,0.296086144405423,1.9297637999524
"PITA_00240",9.83067510451197,1.43608762237901,14.1464455196004,17.406251598407,13.7186580241179,4.86636088683648
